"rules","support","confidence","coverage","lift","count"
"{predator=no} => {aquatic=no}",0.383838383838384,0.844444444444444,0.454545454545455,1.30625,38
"{predator=no} => {tail=yes}",0.333333333333333,0.733333333333333,0.454545454545455,0.968,33
"{predator=no} => {breathes=yes}",0.414141414141414,0.911111111111111,0.454545454545455,1.15641025641026,41
"{predator=no} => {feathers=no}",0.343434343434343,0.755555555555556,0.454545454545455,0.946835443037975,34
"{predator=no} => {backbone=yes}",0.363636363636364,0.8,0.454545454545455,0.977777777777778,36
"{predator=no} => {fins=no}",0.414141414141414,0.911111111111111,0.454545454545455,1.1,41
"{predator=no} => {domestic=no}",0.343434343434343,0.755555555555556,0.454545454545455,0.859770114942529,34
"{predator=no} => {venomous=no}",0.434343434343434,0.955555555555556,0.454545454545455,1.03956043956044,43
"{predator=yes} => {hair=no}",0.353535353535354,0.648148148148148,0.545454545454545,1.12573099415205,35
"{hair=no} => {predator=yes}",0.353535353535354,0.614035087719298,0.575757575757576,1.12573099415205,35
"{predator=yes} => {toothed=yes}",0.353535353535354,0.648148148148148,0.545454545454545,1.08757062146893,35
"{predator=yes} => {milk=no}",0.333333333333333,0.611111111111111,0.545454545454545,1.02542372881356,33
"{predator=yes} => {tail=yes}",0.424242424242424,0.777777777777778,0.545454545454545,1.02666666666667,42
"{predator=yes} => {airborne=no}",0.474747474747475,0.87037037037037,0.545454545454546,1.14888888888889,47
"{airborne=no} => {predator=yes}",0.474747474747475,0.626666666666667,0.757575757575758,1.14888888888889,47
"{predator=yes} => {breathes=yes}",0.373737373737374,0.685185185185185,0.545454545454545,0.86965811965812,37
"{predator=yes} => {feathers=no}",0.454545454545455,0.833333333333333,0.545454545454545,1.04430379746835,45
"{predator=yes} => {backbone=yes}",0.454545454545455,0.833333333333333,0.545454545454545,1.01851851851852,45
"{predator=yes} => {fins=no}",0.414141414141414,0.759259259259259,0.545454545454545,0.916666666666667,41
"{predator=yes} => {domestic=no}",0.535353535353535,0.981481481481482,0.545454545454545,1.11685823754789,53
"{domestic=no} => {predator=yes}",0.535353535353535,0.609195402298851,0.878787878787879,1.11685823754789,53
"{predator=yes} => {venomous=no}",0.484848484848485,0.888888888888889,0.545454545454546,0.967032967032967,48
"{catsize=no} => {hair=no}",0.434343434343434,0.767857142857143,0.565656565656566,1.33364661654135,43
"{hair=no} => {catsize=no}",0.434343434343434,0.754385964912281,0.575757575757576,1.33364661654135,43
"{catsize=no} => {eggs=yes}",0.454545454545455,0.803571428571429,0.565656565656566,1.37161330049261,45
"{eggs=yes} => {catsize=no}",0.454545454545455,0.775862068965517,0.585858585858586,1.37161330049261,45
"{catsize=no} => {milk=no}",0.474747474747475,0.839285714285714,0.565656565656566,1.40829297820823,47
"{milk=no} => {catsize=no}",0.474747474747475,0.796610169491525,0.595959595959596,1.40829297820823,47
"{catsize=no} => {aquatic=no}",0.343434343434343,0.607142857142857,0.565656565656566,0.939174107142857,34
"{catsize=no} => {tail=yes}",0.373737373737374,0.660714285714286,0.565656565656566,0.872142857142857,37
"{catsize=no} => {airborne=no}",0.353535353535354,0.625,0.565656565656566,0.825,35
"{catsize=no} => {breathes=yes}",0.404040404040404,0.714285714285714,0.565656565656566,0.906593406593407,40
"{catsize=no} => {feathers=no}",0.424242424242424,0.75,0.565656565656566,0.939873417721519,42
"{catsize=no} => {backbone=yes}",0.393939393939394,0.696428571428571,0.565656565656566,0.851190476190476,39
"{catsize=no} => {fins=no}",0.474747474747475,0.839285714285714,0.565656565656566,1.01328397212544,47
"{catsize=no} => {domestic=no}",0.494949494949495,0.875,0.565656565656566,0.995689655172414,49
"{catsize=no} => {venomous=no}",0.494949494949495,0.875,0.565656565656566,0.951923076923077,49
"{hair=no} => {eggs=yes}",0.535353535353535,0.929824561403509,0.575757575757576,1.58711433756806,53
"{eggs=yes} => {hair=no}",0.535353535353535,0.913793103448276,0.585858585858586,1.58711433756806,53
"{hair=no} => {milk=no}",0.555555555555556,0.964912280701754,0.575757575757576,1.61909009812667,55
"{milk=no} => {hair=no}",0.555555555555556,0.932203389830508,0.595959595959596,1.61909009812667,55
"{hair=no} => {tail=yes}",0.424242424242424,0.736842105263158,0.575757575757576,0.972631578947368,42
"{hair=no} => {airborne=no}",0.393939393939394,0.68421052631579,0.575757575757576,0.903157894736842,39
"{hair=no} => {breathes=yes}",0.363636363636364,0.631578947368421,0.575757575757576,0.80161943319838,36
"{hair=no} => {feathers=no}",0.373737373737374,0.649122807017544,0.575757575757576,0.813457694870087,37
"{hair=no} => {backbone=yes}",0.434343434343434,0.754385964912281,0.575757575757576,0.922027290448343,43
"{hair=no} => {fins=no}",0.424242424242424,0.736842105263158,0.575757575757576,0.889602053915276,42
"{hair=no} => {domestic=no}",0.535353535353535,0.929824561403509,0.575757575757576,1.05807622504537,53
"{domestic=no} => {hair=no}",0.535353535353535,0.609195402298851,0.878787878787879,1.05807622504537,53
"{hair=no} => {venomous=no}",0.515151515151515,0.894736842105263,0.575757575757576,0.973395026026605,51
"{eggs=yes} => {milk=no}",0.575757575757576,0.982758620689655,0.585858585858586,1.64903565166569,57
"{milk=no} => {eggs=yes}",0.575757575757576,0.966101694915254,0.595959595959596,1.64903565166569,57
"{eggs=yes} => {tail=yes}",0.393939393939394,0.672413793103448,0.585858585858586,0.887586206896552,39
"{eggs=yes} => {airborne=no}",0.363636363636364,0.620689655172414,0.585858585858586,0.819310344827586,36
"{eggs=yes} => {breathes=yes}",0.383838383838384,0.655172413793103,0.585858585858586,0.8315649867374,38
"{eggs=yes} => {feathers=no}",0.383838383838384,0.655172413793103,0.585858585858586,0.821038847664775,38
"{eggs=yes} => {backbone=yes}",0.414141414141414,0.706896551724138,0.585858585858586,0.863984674329502,41
"{eggs=yes} => {fins=no}",0.454545454545455,0.775862068965517,0.585858585858586,0.936711522287637,45
"{eggs=yes} => {domestic=no}",0.535353535353535,0.913793103448276,0.585858585858586,1.03983353151011,53
"{domestic=no} => {eggs=yes}",0.535353535353535,0.609195402298851,0.878787878787879,1.03983353151011,53
"{eggs=yes} => {venomous=no}",0.525252525252525,0.896551724137931,0.585858585858586,0.975369458128079,52
"{toothed=yes} => {aquatic=no}",0.373737373737374,0.627118644067797,0.595959595959596,0.970074152542373,37
"{toothed=yes} => {tail=yes}",0.525252525252525,0.88135593220339,0.595959595959596,1.16338983050847,52
"{tail=yes} => {toothed=yes}",0.525252525252525,0.693333333333333,0.757575757575758,1.16338983050847,52
"{toothed=yes} => {airborne=no}",0.575757575757576,0.966101694915254,0.595959595959596,1.27525423728814,57
"{airborne=no} => {toothed=yes}",0.575757575757576,0.76,0.757575757575758,1.27525423728814,57
"{toothed=yes} => {breathes=yes}",0.454545454545455,0.76271186440678,0.595959595959596,0.968057366362451,45
"{toothed=yes} => {feathers=no}",0.595959595959596,1,0.595959595959596,1.25316455696203,59
"{feathers=no} => {toothed=yes}",0.595959595959596,0.746835443037975,0.797979797979798,1.25316455696203,59
"{toothed=yes} => {backbone=yes}",0.595959595959596,1,0.595959595959596,1.22222222222222,59
"{backbone=yes} => {toothed=yes}",0.595959595959596,0.728395061728395,0.818181818181818,1.22222222222222,59
"{toothed=yes} => {fins=no}",0.424242424242424,0.711864406779661,0.595959595959596,0.85944605208764,42
"{toothed=yes} => {domestic=no}",0.515151515151515,0.864406779661017,0.595959595959596,0.983635300993571,51
"{toothed=yes} => {venomous=no}",0.555555555555556,0.932203389830508,0.595959595959596,1.01415533618923,55
"{venomous=no} => {toothed=yes}",0.555555555555556,0.604395604395604,0.919191919191919,1.01415533618923,55
"{milk=no} => {tail=yes}",0.404040404040404,0.677966101694915,0.595959595959596,0.894915254237288,40
"{milk=no} => {airborne=no}",0.373737373737374,0.627118644067797,0.595959595959596,0.827796610169491,37
"{milk=no} => {breathes=yes}",0.383838383838384,0.64406779661017,0.595959595959596,0.817470664928292,38
"{milk=no} => {feathers=no}",0.393939393939394,0.661016949152542,0.595959595959596,0.828363012229135,39
"{milk=no} => {backbone=yes}",0.414141414141414,0.694915254237288,0.595959595959596,0.849340866290019,41
"{milk=no} => {fins=no}",0.464646464646465,0.779661016949153,0.595959595959596,0.941298057048367,46
"{milk=no} => {domestic=no}",0.545454545454545,0.915254237288136,0.595959595959596,1.04149620105202,54
"{domestic=no} => {milk=no}",0.545454545454545,0.620689655172414,0.878787878787879,1.04149620105202,54
"{milk=no} => {venomous=no}",0.515151515151515,0.864406779661017,0.595959595959596,0.940398584466381,51
"{aquatic=no} => {tail=yes}",0.494949494949495,0.765625,0.646464646464647,1.010625,49
"{tail=yes} => {aquatic=no}",0.494949494949495,0.653333333333333,0.757575757575758,1.010625,49
"{aquatic=no} => {airborne=no}",0.454545454545455,0.703125,0.646464646464646,0.928125,45
"{airborne=no} => {aquatic=no}",0.454545454545455,0.6,0.757575757575758,0.928125,45
"{aquatic=no} => {breathes=yes}",0.636363636363636,0.984375,0.646464646464646,1.24939903846154,63
"{breathes=yes} => {aquatic=no}",0.636363636363636,0.807692307692308,0.787878787878788,1.24939903846154,63
"{aquatic=no} => {feathers=no}",0.505050505050505,0.78125,0.646464646464647,0.979034810126582,50
"{feathers=no} => {aquatic=no}",0.505050505050505,0.632911392405063,0.797979797979798,0.979034810126582,50
"{aquatic=no} => {backbone=yes}",0.525252525252525,0.8125,0.646464646464647,0.993055555555556,52
"{backbone=yes} => {aquatic=no}",0.525252525252525,0.641975308641975,0.818181818181818,0.993055555555555,52
"{aquatic=no} => {fins=no}",0.646464646464647,1,0.646464646464647,1.20731707317073,64
"{fins=no} => {aquatic=no}",0.646464646464647,0.780487804878049,0.828282828282828,1.20731707317073,64
"{aquatic=no} => {domestic=no}",0.535353535353535,0.828125,0.646464646464647,0.942349137931034,53
"{domestic=no} => {aquatic=no}",0.535353535353535,0.609195402298851,0.878787878787879,0.942349137931035,53
"{aquatic=no} => {venomous=no}",0.606060606060606,0.9375,0.646464646464647,1.01991758241758,60
"{venomous=no} => {aquatic=no}",0.606060606060606,0.659340659340659,0.919191919191919,1.01991758241758,60
"{tail=yes} => {airborne=no}",0.575757575757576,0.76,0.757575757575758,1.0032,57
"{airborne=no} => {tail=yes}",0.575757575757576,0.76,0.757575757575758,1.0032,57
"{tail=yes} => {breathes=yes}",0.616161616161616,0.813333333333333,0.757575757575758,1.03230769230769,61
"{breathes=yes} => {tail=yes}",0.616161616161616,0.782051282051282,0.787878787878788,1.03230769230769,61
"{tail=yes} => {feathers=no}",0.555555555555556,0.733333333333333,0.757575757575758,0.918987341772152,55
"{feathers=no} => {tail=yes}",0.555555555555556,0.69620253164557,0.797979797979798,0.918987341772152,55
"{tail=yes} => {backbone=yes}",0.747474747474748,0.986666666666667,0.757575757575758,1.20592592592593,74
"{backbone=yes} => {tail=yes}",0.747474747474748,0.91358024691358,0.818181818181818,1.20592592592593,74
"{tail=yes} => {fins=no}",0.595959595959596,0.786666666666667,0.757575757575758,0.949756097560976,59
"{fins=no} => {tail=yes}",0.595959595959596,0.719512195121951,0.828282828282828,0.949756097560976,59
"{tail=yes} => {domestic=no}",0.656565656565657,0.866666666666667,0.757575757575758,0.986206896551724,65
"{domestic=no} => {tail=yes}",0.656565656565657,0.747126436781609,0.878787878787879,0.986206896551724,65
"{tail=yes} => {venomous=no}",0.717171717171717,0.946666666666667,0.757575757575758,1.02989010989011,71
"{venomous=no} => {tail=yes}",0.717171717171717,0.78021978021978,0.919191919191919,1.02989010989011,71
"{airborne=no} => {breathes=yes}",0.545454545454545,0.72,0.757575757575758,0.913846153846154,54
"{breathes=yes} => {airborne=no}",0.545454545454545,0.692307692307692,0.787878787878788,0.913846153846154,54
"{airborne=no} => {feathers=no}",0.717171717171717,0.946666666666667,0.757575757575758,1.18632911392405,71
"{feathers=no} => {airborne=no}",0.717171717171717,0.89873417721519,0.797979797979798,1.18632911392405,71
"{airborne=no} => {backbone=yes}",0.636363636363636,0.84,0.757575757575758,1.02666666666667,63
"{backbone=yes} => {airborne=no}",0.636363636363636,0.777777777777778,0.818181818181818,1.02666666666667,63
"{airborne=no} => {fins=no}",0.585858585858586,0.773333333333333,0.757575757575758,0.933658536585366,58
"{fins=no} => {airborne=no}",0.585858585858586,0.707317073170732,0.828282828282828,0.933658536585366,58
"{airborne=no} => {domestic=no}",0.676767676767677,0.893333333333333,0.757575757575758,1.01655172413793,67
"{domestic=no} => {airborne=no}",0.676767676767677,0.770114942528736,0.878787878787879,1.01655172413793,67
"{airborne=no} => {venomous=no}",0.696969696969697,0.92,0.757575757575758,1.00087912087912,69
"{venomous=no} => {airborne=no}",0.696969696969697,0.758241758241758,0.919191919191919,1.00087912087912,69
"{breathes=yes} => {feathers=no}",0.585858585858586,0.743589743589744,0.787878787878788,0.931840311587147,58
"{feathers=no} => {breathes=yes}",0.585858585858586,0.734177215189873,0.797979797979798,0.931840311587147,58
"{breathes=yes} => {backbone=yes}",0.676767676767677,0.858974358974359,0.787878787878788,1.04985754985755,67
"{backbone=yes} => {breathes=yes}",0.676767676767677,0.82716049382716,0.818181818181818,1.04985754985755,67
"{breathes=yes} => {fins=no}",0.747474747474748,0.948717948717949,0.787878787878788,1.14540337711069,74
"{fins=no} => {breathes=yes}",0.747474747474748,0.902439024390244,0.828282828282828,1.14540337711069,74
"{breathes=yes} => {domestic=no}",0.676767676767677,0.858974358974359,0.787878787878788,0.977453580901857,67
"{domestic=no} => {breathes=yes}",0.676767676767677,0.770114942528736,0.878787878787879,0.977453580901857,67
"{breathes=yes} => {venomous=no}",0.737373737373737,0.935897435897436,0.787878787878788,1.01817413355875,73
"{venomous=no} => {breathes=yes}",0.737373737373737,0.802197802197802,0.919191919191919,1.01817413355875,73
"{feathers=no} => {backbone=yes}",0.616161616161616,0.772151898734177,0.797979797979798,0.943741209563994,61
"{backbone=yes} => {feathers=no}",0.616161616161616,0.753086419753086,0.818181818181818,0.943741209563994,61
"{feathers=no} => {fins=no}",0.626262626262626,0.784810126582278,0.797979797979798,0.947514665020068,62
"{fins=no} => {feathers=no}",0.626262626262626,0.75609756097561,0.828282828282828,0.947514665020068,62
"{feathers=no} => {domestic=no}",0.707070707070707,0.886075949367089,0.797979797979798,1.00829332169358,70
"{domestic=no} => {feathers=no}",0.707070707070707,0.804597701149425,0.878787878787879,1.00829332169358,70
"{feathers=no} => {venomous=no}",0.717171717171717,0.89873417721519,0.797979797979798,0.97774377521213,71
"{venomous=no} => {feathers=no}",0.717171717171717,0.78021978021978,0.919191919191919,0.97774377521213,71
"{backbone=yes} => {fins=no}",0.646464646464647,0.790123456790123,0.818181818181818,0.953929539295393,64
"{fins=no} => {backbone=yes}",0.646464646464647,0.780487804878049,0.828282828282828,0.953929539295393,64
"{backbone=yes} => {domestic=no}",0.707070707070707,0.864197530864197,0.818181818181818,0.983397190293742,70
"{domestic=no} => {backbone=yes}",0.707070707070707,0.804597701149425,0.878787878787879,0.983397190293742,70
"{backbone=yes} => {venomous=no}",0.777777777777778,0.950617283950617,0.818181818181818,1.03418803418803,77
"{venomous=no} => {backbone=yes}",0.777777777777778,0.846153846153846,0.919191919191919,1.03418803418803,77
"{fins=no} => {domestic=no}",0.717171717171717,0.865853658536585,0.828282828282828,0.985281749369218,71
"{domestic=no} => {fins=no}",0.717171717171717,0.816091954022989,0.878787878787879,0.985281749369218,71
"{fins=no} => {venomous=no}",0.757575757575758,0.914634146341463,0.828282828282828,0.995041543822032,75
"{venomous=no} => {fins=no}",0.757575757575758,0.824175824175824,0.919191919191919,0.995041543822031,75
"{domestic=no} => {venomous=no}",0.808080808080808,0.919540229885057,0.878787878787879,1.00037893141341,80
"{venomous=no} => {domestic=no}",0.808080808080808,0.879120879120879,0.919191919191919,1.00037893141341,80
"{hair=no,aquatic=yes} => {domestic=no}",0.303030303030303,0.967741935483871,0.313131313131313,1.10122358175751,30
"{aquatic=yes,domestic=no} => {hair=no}",0.303030303030303,0.88235294117647,0.343434343434343,1.53250773993808,30
"{aquatic=yes,domestic=no} => {venomous=no}",0.303030303030303,0.88235294117647,0.343434343434343,0.959922430510666,30
"{aquatic=yes,venomous=no} => {domestic=no}",0.303030303030303,0.967741935483871,0.313131313131313,1.10122358175751,30
"{toothed=no,catsize=no} => {eggs=yes}",0.303030303030303,0.967741935483871,0.313131313131313,1.65183537263626,30
"{eggs=yes,toothed=no} => {catsize=no}",0.303030303030303,0.769230769230769,0.393939393939394,1.35989010989011,30
"{eggs=yes,catsize=no} => {toothed=no}",0.303030303030303,0.666666666666667,0.454545454545455,1.65,30
"{toothed=no,catsize=no} => {milk=no}",0.313131313131313,1,0.313131313131313,1.67796610169492,31
"{milk=no,toothed=no} => {catsize=no}",0.313131313131313,0.794871794871795,0.393939393939394,1.40521978021978,31
"{milk=no,catsize=no} => {toothed=no}",0.313131313131313,0.659574468085106,0.474747474747475,1.63244680851064,31
"{toothed=no,catsize=no} => {fins=no}",0.313131313131313,1,0.313131313131313,1.20731707317073,31
"{toothed=no,fins=no} => {catsize=no}",0.313131313131313,0.775,0.404040404040404,1.37008928571429,31
"{fins=no,catsize=no} => {toothed=no}",0.313131313131313,0.659574468085106,0.474747474747475,1.63244680851064,31
"{hair=no,toothed=no} => {eggs=yes}",0.343434343434343,0.971428571428571,0.353535353535354,1.65812807881773,34
"{eggs=yes,toothed=no} => {hair=no}",0.343434343434343,0.871794871794872,0.393939393939394,1.51417004048583,34
"{hair=no,eggs=yes} => {toothed=no}",0.343434343434343,0.641509433962264,0.535353535353535,1.5877358490566,34
"{hair=no,toothed=no} => {milk=no}",0.353535353535354,1,0.353535353535354,1.67796610169492,35
"{milk=no,toothed=no} => {hair=no}",0.353535353535354,0.897435897435897,0.393939393939394,1.5587044534413,35
"{hair=no,milk=no} => {toothed=no}",0.353535353535354,0.636363636363636,0.555555555555556,1.575,35
"{hair=no,toothed=no} => {fins=no}",0.353535353535354,1,0.353535353535354,1.20731707317073,35
"{toothed=no,fins=no} => {hair=no}",0.353535353535354,0.875,0.404040404040404,1.51973684210526,35
"{hair=no,fins=no} => {toothed=no}",0.353535353535354,0.833333333333333,0.424242424242424,2.0625,35
"{hair=no,toothed=no} => {domestic=no}",0.323232323232323,0.914285714285714,0.353535353535354,1.04039408866995,32
"{toothed=no,domestic=no} => {hair=no}",0.323232323232323,0.888888888888889,0.363636363636364,1.54385964912281,32
"{hair=no,domestic=no} => {toothed=no}",0.323232323232323,0.60377358490566,0.535353535353535,1.49433962264151,32
"{hair=no,toothed=no} => {venomous=no}",0.333333333333333,0.942857142857143,0.353535353535354,1.02574568288854,33
"{toothed=no,venomous=no} => {hair=no}",0.333333333333333,0.916666666666667,0.363636363636364,1.59210526315789,33
"{hair=no,venomous=no} => {toothed=no}",0.333333333333333,0.647058823529412,0.515151515151515,1.60147058823529,33
"{eggs=yes,toothed=no} => {milk=no}",0.383838383838384,0.974358974358974,0.393939393939394,1.63494132985658,38
"{milk=no,toothed=no} => {eggs=yes}",0.383838383838384,0.974358974358974,0.393939393939394,1.6631299734748,38
"{eggs=yes,milk=no} => {toothed=no}",0.383838383838384,0.666666666666667,0.575757575757576,1.65,38
"{eggs=yes,toothed=no} => {breathes=yes}",0.323232323232323,0.82051282051282,0.393939393939394,1.0414201183432,32
"{toothed=no,breathes=yes} => {eggs=yes}",0.323232323232323,0.96969696969697,0.333333333333333,1.6551724137931,32
"{eggs=yes,breathes=yes} => {toothed=no}",0.323232323232323,0.842105263157895,0.383838383838384,2.08421052631579,32
"{eggs=yes,toothed=no} => {fins=no}",0.393939393939394,1,0.393939393939394,1.20731707317073,39
"{toothed=no,fins=no} => {eggs=yes}",0.393939393939394,0.975,0.404040404040404,1.66422413793103,39
"{eggs=yes,fins=no} => {toothed=no}",0.393939393939394,0.866666666666667,0.454545454545455,2.145,39
"{eggs=yes,toothed=no} => {domestic=no}",0.353535353535354,0.897435897435897,0.393939393939394,1.02122015915119,35
"{toothed=no,domestic=no} => {eggs=yes}",0.353535353535354,0.972222222222222,0.363636363636364,1.65948275862069,35
"{eggs=yes,domestic=no} => {toothed=no}",0.353535353535354,0.660377358490566,0.535353535353535,1.63443396226415,35
"{eggs=yes,toothed=no} => {venomous=no}",0.363636363636364,0.923076923076923,0.393939393939394,1.00422654268808,36
"{toothed=no,venomous=no} => {eggs=yes}",0.363636363636364,1,0.363636363636364,1.70689655172414,36
"{eggs=yes,venomous=no} => {toothed=no}",0.363636363636364,0.692307692307692,0.525252525252525,1.71346153846154,36
